id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20140527X525061,091,NONE,PIPER,PA 18A,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,9246.0,Y,C91,,Y,INST,,KAWO,,KAWO,N,N,1072.5,PLT,,No,N,,4,1,REC,LYCOMING,O&VO-360 SER,0.0,HP,,,6
20140527X626151,091,NONE,CESSNA,421,,2.0,RETR,6841.0,AIR,N,ANNL,3.0,3445.0,Y,,,Y,PERS,N,KSAT,1900.0,KDZB,N,N,2117.0,PLT,,No,N,,3,1,REC,CONT MOTOR,GTSIO-520-C,375.0,HP,FINJ,,2
20140527X629371,091,NONE,OLSON,KITFOX II,2.0,1.0,FIXD,1100.0,AIR,Y,COND,,782.0,Y,,,Y,PERS,N,KHLN,,KHLN,N,N,11370.0,PLT,,Yes,N,,4,1,REC,Rotax,912UL,90.0,HP,CARB,FIXP,6
20140528X417261,091,NONE,SIBLEY,GLASAIR,2.0,1.0,FIXD,1600.0,AIR,Y,ANNL,,1140.0,Y,,,Y,PERS,N,2TS5,1559.0,JWY ,N,N,580.0,PLT,,No,N,,3,1,REC,Lycoming,O-320,150.0,HP,CARB,FIXP,6
20140528X557011,091,NONE,CESSNA,120,2.0,1.0,FIXD,1451.0,AIR,N,ANNL,,3911.0,Y,C91,,Y,INST,Y,15G ,,15G ,N,N,5142.5,PLT,,No,N,,,1,REC,CONT MOTOR,C85 SERIES,85.0,HP,,,6
20140528X033521,091,NONE,PIPER,PA-25-235,1.0,1.0,FIXD,2299.0,AIR,N,ANNL,,8847.2998046875,Y,C91A,,Y,GLDT,N,BDU ,2030.0,BDU ,N,N,926.0,PLT,,No,N,,4,1,REC,Lycoming,O-540-B2C5,250.0,HP,CARB,FIXP,7
20140529X145231,091,IFR,AERO COMMANDER,200D,4.0,1.0,RETR,3000.0,AIR,N,ANNL,12.0,2264.39990234375,Y,,,Y,PERS,N,CWF ,1900.0,T82 ,N,N,6420.0,PLT,,UNK,N,,3,1,REC,Continental,IO-520-A,285.0,HP,FINJ,CONP,5
20140529X417461,091,NONE,LAURITSEN RALPH M,RV 4,,1.0,FIXD,,AIR,Y,COND,,244.0,Y,,,Y,PERS,N,BNW ,1541.0,2Y4 ,N,N,145.0,PLT,,No,N,,3,1,REC,LYCOMING,0-320 SERIES,0.0,HP,CARB,FIXP,6
20140530X257081,091,NONE,CHAMPION,AERONCA 7AC,2.0,1.0,FIXD,1220.0,AIR,N,ANNL,10.0,3082.0,Y,UNK,,Y,PERS,N,9LS5,2315.0,NONE,N,N,18500.0,PLT,,Yes,N,,L,1,REC,Continental,C-85-12F,85.0,HP,CARB,FIXP,6
20140530X717471,091,NONE,GARLICK HELICOPTERS INC,OH 58A+,4.0,1.0,FIXD,3200.0,HELI,N,100H,78.0,10815.0,N,,,Y,POSI,N,BHB ,1730.0,ME59,N,N,3723.0,PLT,,Yes,N,,4,1,TS,Rolls-Royce,T63-A-720,420.0,HP,,,7
20140530X834231,091,IFR,WONDER MICHAEL S,HARMON ROCKET,2.0,1.0,FIXD,2000.0,AIR,Y,COND,67.0,942.0,Y,UNK,,Y,PERS,N,SSI ,1418.0,INT ,N,N,6540.0,PLT,,Yes,N,,3,1,REC,Lycoming,IO-540B4B5,260.0,,FINJ,CONP,6
20140531X124191,091,NONE,ROBINSON HELICOPTER,R22 BETA,2.0,1.0,FIXD,1369.0,HELI,N,ANNL,,1928.0,,,KMB Helicopters LLC,Y,AOBV,N,,1700.0,,N,N,5058.0,PLT,,Yes,N,,3,1,REC,LYCOMING,O-360-J2A,260.0,HP,CARB,,6
20140531X135431,091,NONE,CESSNA,210,,1.0,RETR,2900.0,AIR,N,ANNL,41.0,3883.0,N,,,Y,SKYD,N,CNY ,1900.0,CNY ,N,N,250.0,PLT,,Yes,N,,,1,REC,Teledyne Continental Motors,IO-470E,260.0,,FINJ,,6
20140531X150321,091,NONE,NEBERT,VANS RV-10,4.0,1.0,FIXD,2700.0,AIR,Y,COND,71.0,375.0,Y,,,Y,PERS,N,ONP ,,BFI ,N,N,785.0,PLT,,No,Y,,4,1,REC,Textron Lycoming,O-540-B4B5,235.0,HP,CARB,CONP,2
20140531X320351,091,IFR,GULFSTREAM AEROSPACE,G IV,16.0,2.0,RETR,74600.0,AIR,N,COAW,250.0,4945.0,Y,UNK,,Y,EXEC,Y,BED ,140.0,ACY ,N,N,14915.0,PLT,,Yes,Y,,5,1,TF,ROLLS-ROYCE,TAY 611-8,13850.0,LBS,,,2
20140602X836491,091,NONE,LANDRUM KELLY T,VANS RV6,2.0,1.0,FIXD,1700.0,AIR,Y,COND,38.0,247.0,Y,C91A,,Y,PERS,N,W78 ,1230.0,SFQ ,N,N,1418.300048828125,PLT,,No,N,,3,1,REC,SUBARU,EJ 25,165.0,HP,FINJ,CONP,7
20140602X942571,091,NONE,SCHWEIZER,269C,2.0,1.0,FIXD,2050.0,HELI,N,ANNL,,5205.0,N,,Kachemak Bay FLying Service,Y,INST,N,TPL ,1510.0,TPL ,N,N,10300.0,PLT,,Yes,N,,4,1,REC,Lycoming,HIO-360-D1A,190.0,HP,FINJ,,2
20140602X040271,091,NONE,CESSNA,172S,4.0,1.0,FIXD,2299.0,AIR,N,COAW,,1608.0,Y,,,Y,PERS,N,P34 ,50.0,CXY ,N,N,198.0,PLT,,No,N,,3,1,REC,LYCOMING,IO-360 SER,180.0,HP,FINJ,FIXP,6
20140602X059101,135,CVFR,BELL,407,7.0,1.0,FIXD,5501.0,HELI,N,COAW,101.0,16420.0,Y,,,Y,,N,,1445.0,IYA ,N,N,12049.0,PLT,,Yes,N,,,1,TS,Rolls Royce,250-C47B,650.0,HP,,,5
20140603X957481,121,IFR,DOUGLAS,C 118A,5.0,4.0,RETR,100000.0,AIR,N,COAW,,36900.0,Y,C91A,,Y,,Y,ANC ,,ENM ,N,N,9002.666666666666,PLT,,Yes,N,,5,1,REC,Pratt & Whitney,R2800-CB3,253.0,HP,CARB,CONP,3
20140603X608241,091,NONE,BOEING,A75N1(PT17),2.0,,FIXD,2950.0,AIR,N,ANNL,12.0,3251.0,Y,,,Y,PERS,N,MYL ,,MYL ,N,N,3200.0,PLT,,No,N,,4,1,REC,Continental,66706N,220.0,HP,CARB,,6
20140603X611501,091,NONE,DEHAVILLAND,DHC-3T,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,N,PASO,,PANC,N,N,16000.0,PLT,M,Yes,N,,3,1,TS,Honeywell,TPE331,,,,CONP,3
20140604X026121,091,NONE,FREDERICK HAYS-ROTH,VELOCITY TWIN,4.0,,RETR,3200.0,AIR,Y,COND,55.0,55.0,Y,,,Y,PERS,N,X26 ,2030.0,X26 ,N,N,1470.0,PLT,,No,N,,3,1,REC,Lycoming,IO-320,160.0,HP,FINJ,CONP,6
20140604X054251,091,NONE,PHILLIPS,BD 4,2.0,1.0,FIXD,2350.0,AIR,Y,COND,,1233.0,Y,UNK,,Y,PERS,N,MEV ,2000.0,MEV ,N,N,2829.0,PLT,M,UNK,Y,,3,1,REC,Chevrolet,350,325.0,HP,CARB,CONP,6
20140604X115381,091,NONE,PIPER,J3C 65,2.0,1.0,FIXD,1220.0,AIR,N,,,,,,,Y,PERS,N,BVS ,1600.0,WA90,N,N,7349.0,PLT,,No,N,,3,1,REC,CONT MOTOR,A&C65 SERIES,65.0,HP,,,6
20140605X220441,091,NONE,PIPER,PA 18A 150,,1.0,FIXD,1750.0,AIR,N,ANNL,9.0,3884.0,Y,C91A,,Y,PERS,N,1L8 ,1735.0,NA  ,N,N,7032.0,PLT,,Yes,N,,4,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,FIXP,2
20140605X226431,091,NONE,AERONCA,11AC,2.0,1.0,FIXD,1250.0,AIR,N,ANNL,,2429.0,Y,,,Y,INST,Y,TIW ,1725.0,TIW ,N,N,2362.5,FLTI,,No,N,,L,1,REC,CONT MOTOR,C85-12,85.0,HP,CARB,FIXP,2
20140607X420411,091,NONE,PIPER,J3C,2.0,1.0,FIXD,,AIR,N,ANNL,9.0,1763.0,Y,C91,,Y,PERS,Y,33CL,1704.0,PRB ,N,N,5900.0,PLT,M,No,Y,,L,1,REC,CONTINENTAL MOTORS INC,A65-8,65.0,HP,CARB,FIXP,6
20140608X151191,PUBU,NONE,MCDONNELL DOUGLAS HELICOPTER,369E,4.0,1.0,FIXD,3000.0,HELI,N,COAW,8.0,19921.0,N,,,Y,PUBL,Y,FFZ ,2315.0,FFZ ,N,N,2704.10009765625,PLT,M,Yes,N,,4,1,TS,Rolls-Royce,250-C20,450.0,HP,,,5
20140608X039281,091,NONE,CRAIG W SHERMAN,SUPER GLASAIR TT,2.0,1.0,RETR,2500.0,AIR,Y,COND,,56.0,Y,,,Y,PERS,N,CRQ ,,RTS ,N,N,17100.0,PLT,,Yes,N,,3,1,REC,Lycoming,TIO-580,350.0,HP,FINJ,CONP,2
20140609X832251,091,IFR,HERMANN BJORN,LANCAIR IV,4.0,1.0,FIXD,3800.0,AIR,Y,COND,,666.0,,,,Y,FERY,N,DLH ,1616.0,CYYR,N,N,2500.0,PLT,,No,Y,,4,1,TP,Walter,XM601E,750.0,LBS,,,2
20140609X923111,091,NONE,CESSNA,177A,4.0,1.0,FIXD,2500.0,AIR,N,ANNL,12.0,1336.0,Y,C91A,,Y,PERS,N,10D ,1355.0,D39 ,N,N,3300.0,PLT,M,Yes,N,,L,1,REC,LYCOMING,O-360-A2F,180.0,HP,CARB,FIXP,6
20140609X448311,091,NONE,SKYKITS CORP,SAVANNAH VGW,2.0,1.0,FIXD,1235.0,AIR,N,COND,,15.0,Y,C126,,Y,PERS,N,MT40,1400.0,MT40,N,N,275.0,PLT,,No,N,,3,1,REC,Rotax,912ULS,100.0,HP,CARB,,2
20140609X220151,091,NONE,LIBERTY AEROSPACE INCORPORATED,XL-2,2.0,1.0,FIXD,1653.0,AIR,N,ANNL,,616.0,Y,C91A,,Y,PERS,Y,COI ,,COI ,N,N,1085.0,PLT,,Yes,Y,,4,1,REC,CONT MOTOR,IOF-240-B,128.0,HP,FINJ,FIXP,6
20140610X950031,091,NONE,PIPER,PA-28-201T,4.0,1.0,FIXD,2899.0,AIR,N,ANNL,,8182.0,Y,C91A,,Y,PERS,N,DTS ,1940.0,54J ,N,N,877.4000244140625,PLT,,No,N,,3,1,REC,CONT MOTOR,TSIO-360 SER,201.0,HP,FINJ,CONP,6
20140610X032331,091,NONE,LUSCOMBE,8B,,,FIXD,,AIR,N,ANNL,,1778.5,Y,,,Y,PERS,,KGQQ,,KGQQ,N,N,1069.0,PLT,,No,N,,L,1,REC,Lycoming,O-145,65.0,HP,CARB,FIXP,6
20140610X054321,091,NONE,PIPER,PA-28-140,,1.0,FIXD,,AIR,N,,,,Y,,,Y,PERS,Y,EFK ,,EFK ,N,N,604.0,PLT,,No,N,,3,1,REC,LYCOMING,0-320 SERIES,140.0,HP,,,6
20140610X630151,137,NONE,AYRES CORPORATION,S2R T34,1.0,1.0,FIXD,6000.0,AIR,N,100H,,10992.0,N,,,Y,AAPL,N,PVT ,,PVT ,N,N,199334.0,PLT,,Yes,N,,4,1,TP,P&W,PT6A SER,0.0,HP,,CONP,6
20140611X817261,137,NONE,AIR TRACTOR,AT-301,1.0,1.0,FIXD,7400.0,AIR,N,ANNL,23.0,10616.0,N,,,Y,AAPL,N,ICR ,141.0,ICR ,N,N,1491.0,PLT,M,Yes,N,,4,1,REC,Pratt & Whitney,R1340-59,600.0,HP,CARB,CONP,6
20140611X635391,091,NONE,CESSNA,180H,4.0,1.0,FIXD,2800.0,AIR,N,ANNL,1.0,3117.0,Y,UNK,,Y,PERS,N,KAPV,1745.0,L26 ,N,N,32000.0,PLT,,Yes,N,,3,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,CARB,,6
20140612X135321,091,NONE,ADAMS,DRAGONFLY,2.0,1.0,FIXD,1350.0,AIR,Y,COAW,11.0,132.0,Y,,,Y,PERS,N,FFZ ,1315.0,FFZ ,N,N,741.0,PLT,,No,N,,3,1,REC,Volkswagen,2180,80.0,HP,CARB,,5
20140612X308481,135,CVFR,CESSNA,U206C,,1.0,FIXD,3600.0,AIR,N,100H,,65537.0,Y,C91A,,Y,,N,GKN ,,15Z ,N,N,27850.0,PLT,M,Yes,N,,,1,REC,Continental Motors ,IO-520,300.0,HP,FINJ,CONP,5
20140612X631191,137,NONE,AIR TRACTOR INC,AT 301,1.0,1.0,FIXD,5000.0,AIR,N,ANNL,11.0,8357.0,N,,Fitch Flying Service,Y,AAPL,N,T30 ,1640.0,T30 ,N,N,472.0,PLT,,Yes,N,,4,1,REC,P&W,R 1340-AN-1,600.0,HP,CARB,CONP,5
20140616X133561,091,NONE,CESSNA,182A,5.0,1.0,FIXD,2348.0,AIR,N,ANNL,,7706.0,,,,Y,SKYD,N,FES ,1830.0,FES ,N,N,215.0,PLT,,Yes,N,,L,1,REC,CONT MOTOR,O-470-L,265.0,HP,CARB,CONP,6
20140616X140231,091,NONE,PIPER,PA 22-160,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2615.0,Y,,,Y,PERS,N,,1445.0,,N,N,289.0,PLT,,Yes,N,,3,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,FIXP,6
20140616X144041,091,NONE,TEUNIS,STARDUSTER TOO SA300,2.0,1.0,FIXD,,AIR,Y,COND,15.0,406.0,Y,,,Y,PERS,Y,2TE2,2300.0,,N,N,15.0,PLT,,No,N,,,1,REC,LYCOMING,0-340-A1A,170.0,HP,CARB,,7
20140616X515511,091,NONE,CESSNA,180,,1.0,FIXD,2550.0,AIR,N,ANNL,74.0,3533.0,Y,C91A,,Y,PERS,N,WY13,1750.0,CPR ,N,N,4808.0,PLT,,No,N,,L,1,REC,CONT MOTOR,O-470 SERIES,0.0,HP,,,6
20140616X114041,PUBU,CVFR,LOCKHEED,SP 2H,,2.0,RETR,,AIR,N,COAW,29.0,10484.0,Y,,,Y,PUBF,Y,PTV ,234.0,PTV ,N,N,9755.0,PLT,,Yes,N,,4,1,REC,Wright,R3350-32WA,,,CARB,,2
20140617X758031,091,NONE,CESSNA,172B,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,50.0,3441.0,Y,UNK,,Y,INST,N,FFT ,1950.0,FFT ,N,N,20.0,DSTU,,No,N,,L,1,REC,CONT MOTOR,0-300 SER,145.0,HP,CARB,FIXP,6
20140617X043551,091,NONE,PIPER,PA 28-180,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,3.0,4016.0,Y,,,Y,PERS,N,2O1 ,1810.0,2O1 ,N,N,2370.0,PLT,,No,N,,L,1,REC,LYCOMING,IO-360 SERIES,0.0,HP,CARB,FIXP,5
20140617X401381,091,NONE,MAULE,M4-220C,,,FIXD,2299.0,AIR,N,ANNL,,2157.0,Y,UNK,,Y,PERS,N,EHO ,1600.0,N/A ,N,N,23000.0,PLT,,Yes,N,,3,1,REC,Franklin,6a-350-c1,220.0,HP,CARB,CONP,6
20140618X003501,091,NONE,FLIGHT DESIGN GMBH,CTSW,2.0,1.0,FIXD,1320.0,AIR,N,COND,,568.0,Y,C91,,Y,PERS,N,SRQ ,1230.0,2R4 ,N,N,7490.0,PLT,,Yes,N,,4,1,REC,BRP Rotax GmbH7 Co. KG,912ULS2,100.0,HP,CARB,FIXP,6
20140618X034281,137,NONE,AIR TRACTOR INC,AT-802A,1.0,1.0,FIXD,16000.0,AIR,N,100H,,182.0,N,,,Y,AAPL,N,,1500.0,,N,N,13700.0,PLT,,Yes,N,,3,1,TP,Pratt&Whitney,PT6A-67AG,1350.0,HP,,CONP,7
20140618X038491,137,NONE,AIR TRACTOR INC,AT 502,1.0,1.0,FIXD,8000.0,AIR,N,100H,,9340.0,N,,,Y,AAPL,N,PVT ,1630.0,PVT ,N,N,8626.0,PLT,,Yes,N,,3,1,TP,Pratt & Whitney,PT6A-34,750.0,HP,,CONP,6
20140618X908201,091,IFR,PIPER,PA 46-310P,6.0,1.0,RETR,4101.0,AIR,N,ANNL,64.0,4799.89990234375,Y,,,Y,PERS,N,KASE,1926.0,11R ,N,N,2258.300048828125,PLT,M,No,Y,,3,1,TP,P&W,PT6A-34,1337.0,LBS,,CONP,6
20140619X257541,091,NONE,CIRRUS DESIGN CORP,SR22,4.0,1.0,FIXD,3400.0,AIR,N,ANNL,28.0,1320.0,Y,C126,,Y,INST,Y,BED ,1645.0,BED ,N,N,4747.0,FLTI,F,Yes,N,,3,1,REC,CONT MOTOR,IO-550-N,310.0,HP,FINJ,CONP,5
20140619X327511,135,CVFR,AIRBUS,AS 350 BA FX1,7.0,1.0,FIXD,4961.0,HELI,N,100H,3.0,15269.0,,,Sunshine Helicopters,Y,,N,OGG ,2300.0,OGG ,Y,N,4200.0,PLT,M,Yes,N,,3,1,TS,Honeywell,LTS 101-600A-,486.0,HP,FINJ,,2
20140619X421491,091,NONE,BAILEY ROBERT,MOYES DRAGONFLY,2.0,1.0,FIXD,600.0,AIR,N,ANNL,,2112.0,N,,,Y,PERS,N,MFV ,1300.0,MFV ,N,N,1904.0,PLT,,No,N,,U,1,REC,ROTAX,912U,80.0,HP,CARB,FIXP,6
20140619X521591,121,IFR,BOEING,737 7H4,151.0,2.0,RETR,154500.0,AIR,N,COAW,8816.0,,Y,,,Y,,Y,LAS ,1325.0,ATL ,N,N,21000.0,PLT,,Yes,N,,4,1,,CFM INTL,CFM56-7B24E,0.0,HP,,,2
20140619X534461,091,NONE,PIPER,PA 28-180,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,,174.0,Y,UNK,,Y,PERS,N,ABI ,1600.0,PIL ,N,N,135.0,PLT,,No,N,,L,1,REC,LYCOMING,O-360,180.0,HP,CARB,FIXP,7
20140619X700171,091,NONE,CESSNA,175,4.0,1.0,FIXD,2348.0,AIR,N,UNK,,,,,,Y,PERS,N,KDRO,1230.0,KBMC,N,N,4300.0,PLT,M,Yes,Y,,4,1,REC,FRANKLIN,6A&6V335 SER,210.0,HP,CARB,CONP,6
20140619X758371,091,NONE,MCDONNELL DOUGLAS HELICOPTER,500N,5.0,1.0,FIXD,3350.0,HELI,N,100H,,2274.0,Y,,,Y,PERS,N,CMA ,1950.0,SMO ,N,N,2110.0,PLT,M,No,N,,4,1,TS,ROLLS ROYCE ,250C20RZ,450.0,,,,2
20140620X039411,091,NONE,PIPER,PA 18-135,2.0,1.0,FIXD,1800.0,AIR,N,ANNL,,3600.0,Y,C91,,Y,PERS,N,,,,N,N,8000.0,PLT,,Yes,N,,4,1,REC,LYCOMING,O-320-A2B,150.0,HP,CARB,FIXP,6
20140621X138511,091,NONE,BEECH,A23 24,,1.0,FIXD,2400.0,AIR,N,ANNL,,4139.0,Y,C91A,,Y,PERS,N,DVT ,1520.0,SEZ ,N,N,1329.0,PLT,,No,N,,3,1,REC,LYCOMING,IO360 SER,200.0,HP,FINJ,FIXP,6
20140621X351561,091,VFR,PIPER,PA 28-181,,1.0,FIXD,2550.0,AIR,N,AAIP,,16172.0,Y,C91A,,Y,INST,N,E25 ,1800.0,DVT ,N,N,35.0,DSTU,,No,N,,3,1,REC,LYCOMING,O&VO-360 SER,0.0,HP,,,6
20140622X919481,091,NONE,CESSNA,210A,4.0,1.0,FIXD,2899.0,AIR,N,ANNL,42.0,2577.0,Y,C91A,,Y,PERS,N,KAWO,1830.0,CLM ,N,N,637.0,PLT,,No,N,,3,1,REC,CONT MOTOR,IO-470 SERIES,260.0,HP,FINJ,CONP,6
20140622X940181,091,NONE,BOLLINGER ROBERT L,BD 4,2.0,1.0,FIXD,2000.0,AIR,Y,,,,,,,Y,PERS,N,KFFL,1615.0,KFFL,N,N,480.0,PLT,,No,Y,,,1,REC,FORD,CONVERSION,60.0,HP,CARB,,4
20140622X037331,091,NONE,ERICK MAGNO & ASSOC PA,DRIFTER,2.0,1.0,FIXD,1000.0,AIR,N,ANNL,,206.0,N,,,Y,POSI,N,09FA,1536.0,X35 ,N,N,6750.0,PLT,,Yes,N,,,1,REC,Subaru,EA81,100.0,HP,CARB,FIXP,6
20140623X911571,091,NONE,BRUMWELL,RV-6,2.0,1.0,FIXD,,AIR,Y,COND,10.0,1383.0,,,,Y,PERS,N,STC ,110.0,STC ,N,N,24465.0,PLT,,Yes,Y,,,1,REC,Lycoming,O-360-A1A,180.0,HP,CARB,,6
20140623X925011,091,NONE,ROTORWAY,EXEC 162F,2.0,1.0,FIXD,1500.0,HELI,Y,ANNL,371.0,,N,,,Y,PERS,N,MQJ ,1430.0,GSH ,N,N,478.0,PLT,,No,N,,3,1,REC,ROTORWAY,RW-145,160.0,HP,FINJ,CONP,4
20140623X007591,091,NONE,SCHUMACHER,CHALLENGER II,2.0,1.0,FIXD,950.0,AIR,N,COND,,430.0,Y,C91A,,Y,PERS,N,PVT ,0.0,PVT ,N,N,924.0,PLT,M,No,N,UNK ,4,1,REC,ROTAX,503 DCDI,52.0,HP,CARB,FIXP,6
20140623X117241,091,NONE,CESSNA,175A,4.0,1.0,FIXD,2348.0,AIR,N,,,,,,,Y,PERS,N,BKE ,,UNK ,N,N,1200.0,PLT,,UNK,N,,U,1,REC,CONT MOTOR,GO-300 SERIES,175.0,HP,,,6
20140624X929491,135,CVFR,AIRBUS HELICOPTERS,AS-350B2,,1.0,FIXD,4962.0,HELI,N,100H,40.0,10504.0,Y,C126,EAGLEMED LLC,Y,,N,,,,N,Y,2285.0,PLT,,Yes,N,,4,1,TS,Honeywell,LTS 101-700-D,732.0,HP,,,5
20140624X716391,091,NONE,SIMMONS WILLIAM E,AVENTURA 2,2.0,1.0,FIXD,1430.0,AIR,Y,COND,,134.0,Y,,,Y,PERS,N,21FA,1830.0,21FA,N,N,17000.0,PLT,,No,N,,3,1,REC,Viking,HF110/100,100.0,HP,FINJ,FIXP,6
20140624X006291,091,NONE,ROBINSON HELICOPTER COMPANY,R44 II,4.0,1.0,FIXD,2500.0,HELI,N,ANNL,31.0,1659.0,Y,C126,,Y,PERS,N,JWN ,1735.0,DEC ,N,N,10197.0,PLT,,No,N,,3,1,REC,LYCOMING,IO-540 ,205.0,HP,FINJ,,6
20140625X008211,091,NONE,CESSNA,L19 - A,,1.0,FIXD,1800.0,AIR,N,ANNL,,15000.0,Y,UNK,,Y,PERS,N,WVI ,215.0,O26 ,N,N,1000.0,PLT,,No,N,,3,1,REC,CONT MOTOR,O-470-11,213.0,HP,CARB,FIXP,6
20140625X225011,091,NONE,MEYER GEOFFREY A,GOAT,4.0,1.0,FIXD,2500.0,AIR,Y,ANNL,,150.89999389648438,Y,,,Y,PERS,N,GWS ,1720.0,BDU ,N,N,10000.0,PLT,M,Yes,N,,5,1,REC,Lycoming,IO-540,300.0,HP,FINJ,CONP,5
20140625X340151,091,IFR,RAYTHEON AIRCRAFT COMPANY,C90A,7.0,2.0,RETR,10400.0,AIR,N,AAIP,,2708.0,Y,UNK,,Y,EXEC,Y,MEM ,1215.0,M44 ,N,N,7052.5,PLT,,Yes,N,,3,1,TP,P&W Canada,PT6A-21,600.0,HP,,CONP,6
20140627X847081,091,IFR,CESSNA,182,4.0,1.0,FIXD,2950.0,AIR,N,100H,35.0,2909.0,Y,C91,,Y,PERS,N,1VA0,1250.0,RWI ,N,N,3738.5,PLT,,No,Y,,3,1,REC,CONT MOTOR,O-470 SERIES,235.0,HP,CARB,GRND,5
20140630X023011,091,NONE,AEROSPATIALE,AS350B,5.0,1.0,FIXD,4299.0,HELI,N,100H,,2252.199951171875,Y,,,Y,PERS,N,ATS ,2245.0,,N,N,1775.0,PLT,M,Yes,N,,3,1,TS,Turbomeca,Aerial 1B,730.0,HP,,,6
20140630X108091,091,NONE,CESSNA,T207,2.0,1.0,FIXD,3803.0,AIR,N,ANNL,11.0,,Y,UNK,,Y,AOBV,N,IND ,1345.0,IND ,N,N,2206.0,PLT,,Yes,N,,3,1,REC,CONT MOTOR,TSIO-520-G,300.0,HP,FINJ,CONP,7
20140630X537031,091,NONE,CESSNA,A188,1.0,1.0,FIXD,3300.0,AIR,N,ANNL,,9136.0,N,,We Fly Ads,Y,BANT,N,RBD ,2020.0,RBD ,N,N,26564.0,PLT,,No,N,,3,1,REC,Continental Motors Inc,IO-520-D,300.0,HP,FINJ,CONP,7
20140630X631321,091,NONE,SKYRAIDER,SKYRAIDER,1.0,1.0,FIXD,,AIR,Y,,,,,,,Y,PERS,N,,1500.0,,N,N,50.0,PLT,M,No,N,,3,1,REC,Rotax,503,50.0,HP,CARB,FIXP,6
20140701X041341,137,NONE,AIR TRACTOR INC,AT-602,1.0,1.0,FIXD,12500.0,AIR,N,100H,94.0,5222.0,N,,,Y,AAPL,N,02CD,,02CD,N,N,12051.0,PLT,,Yes,Y,,5,1,TP,Pratt & Whitney,PT6A-60(AG) ,1020.0,HP,FINJ,CONP,6
20140702X347011,091,VFR,PIPER,PA-28-140,,1.0,FIXD,,AIR,N,ANNL,,3464.0,Y,,,Y,INST,N,GDJ ,1340.0,ACT ,N,N,5192.0,PLT,,No,N,,,1,REC,LYCOMING,0-320-E2A,150.0,HP,CARB,FIXP,5
20140702X229501,091,NONE,PIPER,PA 12,,1.0,FIXD,1935.0,AIR,N,ANNL,11.100000381469728,3248.10009765625,N,,,Y,PERS,N,MRI ,,,N,N,400.0,PLT,,No,Y,,4,1,REC,LYCOMING,O-320-A2A,150.0,HP,CARB,FIXP,2
20140703X757461,091,NONE,BEECH,95 55,6.0,2.0,RETR,4883.0,AIR,N,ANNL,,4526.0,Y,,,Y,PERS,N,,,JKA ,N,N,4000.0,PLT,,No,N,,L,1,REC,CONT MOTOR,IO-470 SERIES,300.0,HP,FINJ,CONP,6
20140703X001241,091,NONE,CESSNA,172M,,1.0,FIXD,2299.0,AIR,N,,,,,,,Y,PERS,N,BIV ,,BIV ,N,N,243.0,PLT,,No,N,,U,1,REC,LYCOMING,O-320-E2D,150.0,HP,CARB,,6
20140703X449451,091,NONE,WILEY,Kitfox IV,,1.0,FIXD,,AIR,Y,ANNL,,806.0,,,,Y,PERS,,,,,N,N,80.0,PLT,,No,N,,,1,REC,Rotax,912 UL,,,CARB,,6
20140703X139461,PUBU,CVFR,CESSNA,336,2.0,2.0,FIXD,3900.0,AIR,N,ANNL,,3151.0,N,,,Y,AAPL,N,2R5 ,2329.0,2R5 ,N,N,19000.0,PLT,,Yes,N,,L,1,REC,CONT MOTOR,IO-360 SER,210.0,HP,FINJ,CONP,7
20140704X253081,133,CVFR,AMERICAN EUROCOPTER CORP,AS350B3,6.0,1.0,FIXD,5225.0,HELI,N,100H,,874.9000244140625,Y,C126,,Y,PUBU,N,,2325.0,,N,N,9565.0,PLT,M,Yes,N,,3,1,TS,Turbomeca,Arriel 2D,950.0,HP,FINJ,,6
20140706X503291,091,NONE,PIPER,PA 28R-180,4.0,1.0,RETR,2500.0,AIR,N,ANNL,,9487.0,Y,,,Y,PERS,N,F70 ,1515.0,F70 ,N,N,3400.0,PLT,,No,Y,,L,1,REC,LYCOMING,IO360 SER,180.0,HP,FINJ,,2
20140707X505111,091,NONE,ZUBAIR S KHAN,RAVEN,4.0,1.0,RETR,,AIR,Y,COND,20.0,20.0,,,,Y,PERS,N,HWV ,1430.0,HWV ,N,N,240.0,PLT,,No,N,,4,1,REC,Lycoming,IO-540 C1A,,,FINJ,,6
